before,after,basis,confidence,source_file
"아니, 뜨거워.",몸이 뜨거워.,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,중간,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
이게 좋아.,이렇게 하는 게 좋아.,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,중간,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
그래도 계속 하고 싶어.,그래도 계속하고 싶어.,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,중간,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
아직 계속돼?,아직 계속 서 있어?,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,중간,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
계속 유지되고 있어!,계속 단단하네!,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,중간,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
그다음도 이 정도가 딱 좋아.,그 정도 깊이가 딱 좋아.,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,중간,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
이대로 조금 더 해 주세요.,그대로 조금 더 해 줘.,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,중간,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
배에 힘을 주세요.,배에 힘 줘.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
배에 힘을 주세요.,힘 줘.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
조금 쉴게요.,조금 쉴게.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
하아… 이제 좀 정신이 드네.,하아… 이제 좀 정신이 들어.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
대박이다. 장난 아니었어. 엄청나게 좋았어.,대박이었어. 진짜 너무 좋았어.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
안 남았어?,아직 남아 있어?,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,중간,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
남았었을지도.,조금 남았을지도.,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,중간,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
이 자세가 좋은가 봐.,신진대사가 좋은가 봐.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
이 자세가 좋은 거야?,내가 신진대사가 좋은 건가?,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
대단하네.,땀이 엄청나네.,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,중간,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
섰어?,다리 폈어?,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
섰어?,쭉 편 거야?,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
섰구나.,"응, 쭉 폈어.",일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
"어, 뭐 좀 해 줘.",양치 좀 해 줘.,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,중간,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
초밥은?,칫솔은?,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
완전 초보.,입 벌려.,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,중간,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
엄마가 닦아줬었어? 응.,어릴 때 엄마가 닦아 줬어? 응.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
내가 매일 닦아줄 테니까…,그럼 내가 매일 닦아 줄게.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
괜찮으려나? 왜? 잘 닦이고 있나?,괜찮으려나? 왜? 잘 닦이고 있어?,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
잘 닦이고 있어. 점점 새하얗게 되고 있어.,잘 닦이고 있어. 점점 새하얘지고 있네.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
치아도 예쁘네.,입 냄새도 상쾌하네.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
마지막으로 앞니도 닦아 줘.,마지막으로 앞니도 닦자.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
"좋은 느낌? 응, 좋은 느낌.","괜찮아? 응, 좋아.",일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
"이거 할래? 응, 벗기고 싶어.","이것도 해 줄까? 응, 해 줘.",손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,중간,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
어? 벗기고 싶다고? 응.,해 줬으면 좋겠어? 응.,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,중간,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
안 변해? 응.,별로 안 달라 보여? 응.,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,중간,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
뭘 떨어뜨렸다면? 응.,뭐 떨어뜨렸어? 응.,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,중간,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
클렌징 오일. 응.,클렌징 오일이야. 응.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
응? 잠깐 기다려…,응? 잠깐만…,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
피부가 쫀득쫀득하네.,피부가 진짜 쫀득쫀득하네.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
"후후후, 어서 와.","후후후, 차가워!",손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,중간,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
피부가 쫀득쫀득하네…,피부가 쫀득쫀득해…,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
피부가 쫀득쫀득…,진짜 쫀득쫀득하네.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
"잠깐, 보여 줘 봐. 잠깐, 이쪽 봐봐. 부끄러워?",잠깐 보여 줘. 이쪽 봐봐. 부끄러워?,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
싫어. 부탁이야.,싫어. 제발.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
귀여워. 가까워.,귀여워. 너무 가까워.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
"민낯은 귀여운 계열이네. 에이, 안 귀여워?","민낯은 귀여운 느낌이네. 에이, 안 귀여워?",일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
"귀여워, 진짜로.","귀여워, 진짜야.",일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
너무 졸리지 않아?,눈썹도 예쁘네. 너무 진하지도 않고.,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,중간,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
"이게 뭐야, 어떻게 이렇게 쫀득쫀득해져?",어떻게 이렇게 피부가 쫀득해?,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
화장수 뭔지 알려줘.,무슨 화장수 쓰는지 알려 줘.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
"어, 예쁜데?",피부 진짜 예쁜데?,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
피부가 밝아졌어.,피부가 더 밝아졌어.,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,중간,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
"노는 거 아냐, 아냐.",갖고 노는 거 아니야.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
엄청나게.,엄청나네.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
서 있는 거 아냐?,완전히 선 거 아니야?,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
서 있잖아.,완전히 서 있잖아.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
너무 빳빳한 거 아냐?,너무 단단한 거 아니야?,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
너무 빳빳한 거 아냐?,엄청 단단하네.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
너무 빳빳하잖아.,계속 단단하잖아.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
완전 빳빳하지?,완전히 섰지?,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
정말.,정말…,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
좋다고 생각해.,좋은 것 같아.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
싫은 거야.,싫어?,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
온몸이 엉망이 됐어.,몸에 다 묻었네.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
"조금만 더… 아, 기분 좋아…","조금만 더… 아, 좋아…",손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,중간,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
왠지 좀 아쉽네.,벌써 끝나서 조금 아쉽네.,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,중간,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
그래도 기분은 좋아요.,그래도 기분 좋았어요.,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,중간,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
"또, 먹어볼게요.",다시 빨아 볼게요.,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,중간,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
어렵네.,생각보다 어렵네.,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,중간,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
잠깐 보고 있어줘.,잠깐 보고 있어 줘.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
잠깐 보고 있어줘.,그대로 보고 있어 줘.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
턱에 나와 버려.,턱에 싸 버릴 것 같아.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
입 안을 보여 줘.,입 안 보여 줘.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
기뻐.,기쁘다.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,높음,/mnt/data/ABF-303_photo_verified_retranslation/ABF-303.final-photo-verified-retranslated-ko.v1.changes.csv
